"1";"2009-12-01 09:37:07";"2010-04-06 17:12:37";"10-spotted Pot Beetle";"Cryptocephalus decemmaculatus";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"2";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"11-spot Ladybird";"Coccinella undecimpunctata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"3";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"12-spot Ladybird";"Vibidia duodecimguttata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"4";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"13-spot Ladybird";"Hippodamia tredecimpunctata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"5";"2009-12-01 09:37:07";"2010-04-16 14:44:52";"14-spot Ladybird";"Propylea quattuordecimpunctata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"uploads/species_photos/14_spot_ladybird-00012_northeastwildlife.jpg";"''";"''";"northeastwildlife.co.uk"
"6";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"16-spot Ladybird [Halyzia sedecimguttata]";"Halyzia sedecimguttata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"7";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"16-spot Ladybird [Tytthaspis sedecimpunctata]";"Tytthaspis sedecimpunctata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"8";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"18-spot Ladybird";"Myrrha octodecimguttata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"9";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"19-spot Ladybird";"Anisosticta novemdecimpunctata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"10";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"2-cell Gall";"Cynips disticha agamic";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"11";"2009-12-01 09:37:07";"2010-04-16 14:45:51";"22-spot Ladybird";"Psyllobora vigintiduopunctata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"uploads/species_photos/22_spot_ladybird-00003_northeastwildlife.jpg";"''";"''";"northeastwildlife.co.uk"
"12";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"24-spot Ladybird";"Subcoccinella vigintiquattuorpunctata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"13";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"4-banded Digger Wasp";"Gorytes quadrifasciatus";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"14";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"4-spotted Digger Wasp";"Crossocerus quadrimaculatus";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"15";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"5-banded Tailed Digger Wasp";"Cerceris quinquefasciata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"16";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"6-banded Nomad Bee";"Nomada fulvicornis";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"17";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"6-spotted Longhorn";"Leptura sexguttata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"18";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"6-spotted Pot Beetle";"Cryptocephalus sexpunctatus";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
"19";"2009-12-01 09:37:07";"2010-04-16 14:45:39";"7-spot Ladybird";"Coccinella septempunctata";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"uploads/species_photos/7_spot_ladybird-00027_northeastwildlife.jpg";"''";"''";"northeastwildlife.co.uk"
"20";"2009-12-01 09:37:07";"2009-12-01 09:37:07";"Abraham-Isaac-Jacob";"Trachystemon orientalis";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"''";"''";"''";"''";"''";"''";"0";;;"''";"''";"''";"''"
